# KanjiVG-ID UTFKanji #Strokes Stroke1 Stroke2 ... StrokeN
09c2f 鰯 21 F G G H G A A G G H H H A G F F H A G F F
05634 嘴 16 G H A G A G A F H F H G H G A A
08b71 譱 20 H F A A A G H A A A G H A H A A A G H A
08a63 詣 13 H A A A G H A F H G H A A
06f64 潤 15 H H B G H A A G G A A A G A A
073fe 現 11 A G A B G H A A A F H
07648 癈 17 G A G H B G H F H F H A G G H G H
09d46 鵆 17 F F G F G H A A A H G G G H A A G
07af6 競 20 G A H G A G A A F H G A H G A G A A F H
08ab2 課 15 H A A A G H A G H A A A G F H
0629b 抛 7 A G B G H G G
05333 匳 15 A F H A G H A G H A F H F H H
09022 逢 11 F F H A A A G H H G A
08d10 贐 21 G G A A A F G H A A A G F G H H G H G G A
09efd 黽 13 G A A A G H A G A A H A A
06283 抃 7 A G B G A G H
08907 複 14 H G G F H F A G H A A F F H
08334 茴 9 A G G G H G H A A
0838e 莎 10 A G G H H B G F H F
08e93 躓 22 G H A G A G B F G A G F G A G G H A A A F H
07c3e 簾 19 F A H F A F G A G F F A A A A G G F H
08700 蜀 13 G A G G A F H G A A G A H
08eb1 躱 13 F G G A A A F G H A G F H
05176 其 8 A G G A A A F H
05f4e 彎 22 H A A A G H A G G H G F H G G H G F H A A H
0871c 蜜 14 G G A H F A G H G A A G A H
0827e 艾 5 A G G F H
0920d 鈍 12 F H A A G G F A F A G H
0675e 杞 7 A G F H H A H
08271 艱 17 A G G A G A A A A G H H A A G F H
096bb 隻 10 F G F A G A A A G H
09727 霧 19 A G A G H H A H H H A G F F A F A H F
06a84 檄 17 A G F H F G H A A G A G F G A F H
06a47 橇 16 A G F H E A A H F A A H F A A H
064b0 撰 15 A G B H A H H A H A G G A F H
05b50 子 3 H G A
08c4e 豎 16 G A G A A G A G H A G A A H F A
083a8 莨 10 A G G G H A A H F H
05982 如 6 G F A G H A
075d5 痕 11 G A G H B H A A G F H
08f42 轂 17 A G A G A A A G H A A A G G H G H
09aa8 骨 10 G H G A G A G H A A
05185 内 4 G H G H
08ddd 距 12 G H A G A G B G A H A A
06fc2 濂 16 H H B G A G F F A H A A G G F H
05f59 彙 13 H H A G A G H A A A G F H
06214 戔 8 A H F H A H F H
06bbb 殻 11 A G A G A G H G H G H
06155 慕 14 A G G G H A A A F H G F H H
08233 舳 11 F G G H G A G H G A A
06dea 淪 11 H H B F H A G H A G G
0621d 戝 11 G G A A A F H A H F H
09eaa 麪 15 A F H F H G F H F F A A G H G
052d7 勗 11 G H A A G H A A A H F
08f9c 辜 12 A G G A A G A H F A A G
09397 鎗 18 F H A A G H F B F H A H A A G G H A
06b0a 權 21 A G F H A G G G H A G H A F G F A G A A A
067e2 柢 9 A G F H F H A G A
0755c 畜 10 G A G G H G H G A A
06f11 漑 15 H H B F G H A A A A A G A G H
08a9e 語 14 H A A A G H A A G H A G H A
075b3 疳 10 G A G H B A G G A A
0853d 蔽 15 A G G G F H G H G G G F A F H
080a1 股 8 G G A A G A G H
05609 嘉 14 A G A G A A H F A H F G H A
06b61 歡 21 A G G G H A G H A F G F A G A A A G H G H
080c4 胄 9 G H G A A G H A A
06588 斈 7 G A F H H G A
08a36 訶 12 H A A A G H A A G H A G
06f74 潴 15 H H B F G F A G A F H G H A A
04f47 佇 7 F G G G A A G
08393 莓 10 A G G F A H G H H A
07a37 稷 15 F A G F H G H G A A F H F F H
091c6 釆 7 E H F A G F H
09bb4 鮴 17 F G G H G A A G G G H G G A G F H
07f50 罐 23 F A A G H G A G G G H A G H A F G F A G A A A
07afa 竺 8 F A H F A F A A
07167 照 13 G H A A H F G H A F G H H
07e7b 繻 20 G G H G F G A G A G H H H H A F G H G G
08766 蝦 15 G H A G A H H A G A A H A G H
099fb 駻 17 G A G A A H G G H H G H A A A A G
04fd7 俗 9 F G F H F H G H A
0515c 兜 11 F G H A A F H H A F H
083c5 菅 11 A G G G G A G A A A A
06759 杙 7 A G F H A H H
09dfd 鷽 24 F H F H F G A A H A A G A F G A A A A H F G G H
08479 葹 12 A G G G A G G G A A G H
05ea7 座 10 G A G F H F H G A A
053b0 厰 14 A G G F H G H G H A G A F H
08b07 謇 17 G G A A G G A A F H H A A A G A A
084a1 蒡 13 A G G G A H F G A G A G F
081d3 臓 19 G G A A A G G G A G A G H A G A H F H
04e43 乃 2 F H
06e9d 溝 13 H H B A G G A A G H G A A
0708e 炎 8 H F F H H F F H
04fd8 俘 9 F G F F H H H G A
07b65 筥 13 F A H F A F G A A G G H A
080ef 胯 10 G G A A A F H A A G
0934d 鍍 17 F H A A G H F A G A G A G G A G H
09781 鞁 14 A G G A G A A A G G A G G H
0968d 隍 12 H G G F G H A A A G A A
08c8e 貎 15 F H H F G F F F G H A A A F H
06260 扠 6 A G B G H H
06beb 毫 11 G A G A A G A E A A H
06307 指 9 A G B F H G H A A
07e5e 繞 18 G G H G F G A G A A G A A G A A F H
09295 銕 14 F H A A G H F A A A A H G H
05fad 徭 13 F F G F F H H F A A G A G
08d07 贇 19 G A F H A A G A G A H H G H A A A F H
06e80 満 12 H H B A G G A G H G H G
07dda 線 15 G G H G F G F G H A A G G F H
088f3 裳 14 G H F G A G A A G A F A F H
06d8c 涌 10 H H B H H G H A A G
07344 獄 14 F G F H A A A G H A A G H H
05b66 学 8 H H F G A H G A
059ea 姪 9 G F A A H H A G A
06e4e 湎 12 H H B A F G H G G A A A
060f7 惷 13 A A A F H G H A A F A A H
06f66 潦 15 H H B A F H H F G H A A G F H
09b6f 魯 15 F H G A G A A F H H H G H A A
08a6e 詮 13 H A A A G H A F H A G A A
05ca8 岨 8 G H G G H A A A
07a97 窗 12 G G A F H F G H F F H A
06570 数 13 H F A G F H H F A G A F H
08cc2 賂 13 G H A A A F H F F H G H A
087c7 蟇 16 A G G G A A A A F H G A A G A H
07e56 繖 18 G G H G F G A G G A G G A A G A G H
065bf 斿 9 G A G F F A H G A
04fc4 俄 9 F G F A G B G F H
05429 吩 7 G H A F H H F
04fdf 俟 9 F G H H F A A F H
054e5 哥 10 A G H A G A G H A G
086c9 蛉 11 G H A G B H F H H H H
06537 攷 6 A G F A F H
04fe4 俤 9 F G H F A A H G F
06376 捶 11 A G B F A A G G A G A
08e1f 踟 15 G H A G A G A G A A G H G G A
0596e 奮 16 A F H F G F A G A A A G H G A A
05238 券 8 H F A A F H H F
07ae5 童 12 G A H F A G H A A G A A
079e6 秦 10 A A A F H F A G F H
07c21 簡 18 F A H F A F G H A A G G A A G H A A
06493 撓 15 A G B A G A A G A A G A A F H
06643 晃 10 G H A A G H F A F H
08f3f 輿 17 F G A A A G H A A A G G A A A F H
079b3 禳 22 A A G G G G A G H A G H A A G G A A F H F H
08836 蠶 26 A G A F A A G A F A G A A A G A A G A H G A A G A H
05f7f 彿 8 F F G A A H G G
098eb 飫 13 F H A G H A A A A F A G H
04f4f 住 7 F G H A G A A
08a0c 訌 10 H A A A G H A A G A
067c6 柆 9 A G F H G A G G A
06e82 溂 12 H H B A G H A G F H G G
05c65 履 15 A A G F F G F A G H A A F F H
080c6 胆 9 G G A A G H A A A
0718f 熏 14 E A G A H F A G A A F H H H
09ead 麭 16 A F H F H G F H F F A F G H A H
